CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Tenure Months,Monthly Charges,Total Charges,Avg Monthly Spend,Churn Score,Churn Label,Churn Value,CLTV,Customer Tenure Group,High Value Customer,Service Utilization,Churn Reason,Churn Reason Cleaned,Churn Reason Grouped,Streaming Services,Electronic Check User,Autopay User,Support Score
7326-RIGQZ,1,United States,California,Culver City,90230,"33.993991, -118.39704",33.993991,-118.39704,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,6,69.8,377.85,62.975,62,No,0,2651,Short Term,No,Few,,Not Applicable,Not Applicable,No,1,0,0
1401-FTHFQ,1,United States,California,Culver City,90232,"34.019323, -118.391902",34.019323,-118.391902,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),23,20.0,445.3,19.360869565217392,62,No,0,2170,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
0254-FNMCI,1,United States,California,Downey,90241,"33.940884, -118.128628",33.940884,-118.128628,Female,No,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,72,109.9,7624.2,105.89166666666667,37,No,0,5234,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,1,0,3
1848-LBZHY,1,United States,California,Downey,90242,"33.921793, -118.140588",33.921793,-118.140588,Female,No,Yes,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),7,50.3,355.1,50.728571428571435,42,No,0,2547,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,1,1
8118-TJAFG,1,United States,California,Gardena,90247,"33.890853, -118.297967",33.890853,-118.297967,Male,No,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,9,101.5,906.85,100.76111111111112,60,No,0,2757,Short Term,No,Multiple,,Not Applicable,Not Applicable,Yes,1,0,1
5429-LWCMV,1,United States,California,Gardena,90248,"33.876482, -118.284077",33.876482,-118.284077,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,12,89.15,1057.55,88.12916666666666,80,No,0,4041,Short Term,No,Few,,Not Applicable,Not Applicable,Yes,1,0,0
7298-IZWLY,1,United States,California,Gardena,90249,"33.90139, -118.315697",33.90139,-118.315697,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,19.4,19.4,19.4,25,No,0,2742,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
9758-MFWGD,1,United States,California,Hawthorne,90250,"33.914775, -118.348083",33.914775,-118.348083,Female,Yes,Yes,Yes,No,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),48,29.9,1388.75,28.932291666666668,49,No,0,2617,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
3955-JBZZM,1,United States,California,Hermosa Beach,90254,"33.86532, -118.396336",33.86532,-118.396336,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,20,78.8,1641.3,82.065,80,No,0,2317,Medium Term,No,Few,,Not Applicable,Not Applicable,Yes,1,0,0
4815-TUMEQ,1,United States,California,Lynwood,90262,"33.923573, -118.200669",33.923573,-118.200669,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,10,19.3,185.2,18.52,38,No,0,4190,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
9909-IDLEK,1,United States,California,Malibu,90265,"34.074572, -118.831181",34.074572,-118.831181,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,20,96.8,1826.7,91.33500000000001,26,No,0,3222,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,0,1
4092-OFQZS,1,United States,California,Manhattan Beach,90266,"33.889632, -118.39737",33.889632,-118.39737,Male,No,Yes,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20,20.65,417.5,20.875,40,No,0,4147,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
1561-BWHIN,1,United States,California,Maywood,90270,"33.988572, -118.186565",33.988572,-118.186565,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19,19.8,344.5,18.13157894736842,27,No,0,4464,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
9927-DSWDF,1,United States,California,Palos Verdes Peninsula,90274,"33.788208, -118.404955",33.788208,-118.404955,Male,No,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,22,104.6,2180.55,99.1159090909091,68,No,0,2429,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,1,0,2
9500-LTVBP,1,United States,California,Rancho Palos Verdes,90275,"33.753146, -118.367459",33.753146,-118.367459,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),35,80.05,2835.9,81.02571428571429,31,No,0,3999,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,1
7252-NTGSS,1,United States,California,Redondo Beach,90277,"33.830453, -118.384565",33.830453,-118.384565,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,45.15,45.15,45.15,48,No,0,4131,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
8149-AIQCG,1,United States,California,Redondo Beach,90278,"33.873395, -118.37019",33.873395,-118.37019,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),39,73.15,2730.85,70.02179487179487,62,No,0,3271,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
1360-JYXKQ,1,United States,California,South Gate,90280,"33.944624, -118.192615",33.944624,-118.192615,Female,Yes,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,54,99.1,5437.1,100.68703703703704,54,No,0,4118,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,1,0,2
0899-WZRSD,1,United States,California,Marina Del Rey,90292,"33.977468, -118.445475",33.977468,-118.445475,Male,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,56,105.35,5794.45,103.47232142857142,31,No,0,5680,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,0,2
3255-GRXMG,1,United States,California,Playa Del Rey,90293,"33.947305, -118.439841",33.947305,-118.439841,Male,No,No,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),18,45.65,747.2,41.51111111111111,75,No,0,4403,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
4828-FAZPK,1,United States,California,Inglewood,90301,"33.956445, -118.358634",33.956445,-118.358634,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),16,79.95,1267.95,79.246875,65,No,0,3855,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
6094-ZIVKX,1,United States,California,Inglewood,90302,"33.975332, -118.355252",33.975332,-118.355252,Female,No,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),68,54.45,3674.95,54.04338235294117,45,No,0,6309,Long Term,Yes,Few,,Not Applicable,Not Applicable,No,0,1,2
6925-BAYGL,1,United States,California,Inglewood,90303,"33.936291, -118.332639",33.936291,-118.332639,Female,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),53,25.1,1275.6,24.067924528301884,70,No,0,5295,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
3262-EIDHV,1,United States,California,Inglewood,90304,"33.936827, -118.359824",33.936827,-118.359824,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),72,84.7,5893.9,81.85972222222222,49,No,0,6375,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
7354-OIJLX,1,United States,California,Inglewood,90305,"33.958134, -118.330905",33.958134,-118.330905,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,9,75.85,724.65,80.51666666666667,70,No,0,5212,Short Term,No,Few,,Not Applicable,Not Applicable,No,1,0,0
1376-HHBDV,1,United States,California,Santa Monica,90401,"34.015481, -118.493231",34.015481,-118.493231,Female,No,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,30,48.8,1536.75,51.225,71,No,0,4864,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,1
6133-OZILE,1,United States,California,Santa Monica,90403,"34.031529, -118.491156",34.031529,-118.491156,Female,No,No,No,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,18,35.2,607.3,33.73888888888889,32,No,0,5381,Medium Term,Yes,Few,,Not Applicable,Not Applicable,No,1,0,2
4135-FRWKJ,1,United States,California,Santa Monica,90404,"34.026334, -118.474222",34.026334,-118.474222,Female,Yes,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,55,76.25,4154.55,75.53727272727274,42,No,0,4319,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,1,0,3
6551-ZCOTS,1,United States,California,Torrance,90503,"33.840399, -118.353714",33.840399,-118.353714,Male,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),33,24.9,847.8,25.690909090909088,52,No,0,5756,Medium Term,Yes,Few,,Not Applicable,Not Applicable,No,0,1,0
7191-ADRGF,1,United States,California,Torrance,90504,"33.867257, -118.330794",33.867257,-118.330794,Male,No,Yes,No,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),44,54.3,2390.45,54.32840909090908,64,No,0,3222,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,1
5018-LXQQG,1,United States,California,Torrance,90505,"33.807882, -118.347957",33.807882,-118.347957,Female,No,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),30,66.3,1923.5,64.11666666666666,80,No,0,4631,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,2
6892-BOGQE,1,United States,California,Whittier,90601,"34.007353, -118.033683",34.007353,-118.033683,Female,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),71,20.9,1493.2,21.03098591549296,53,No,0,4030,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
1746-TGTWV,1,United States,California,Whittier,90604,"33.929704, -118.01208",33.929704,-118.01208,Male,No,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),1,75.35,75.35,75.35,70,No,0,3514,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,1,1
5995-SNNEW,1,United States,California,Whittier,90605,"33.960891, -118.032222",33.960891,-118.032222,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,23,104.45,2184.85,94.99347826086957,37,No,0,5883,Medium Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,1,0,1
8050-WYBND,1,United States,California,Whittier,90606,"33.976678, -118.065875",33.976678,-118.065875,Female,No,No,Yes,No,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),22,49.45,1031.4,46.88181818181818,28,No,0,5941,Medium Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,1
2821-WARNZ,1,United States,California,Buena Park,90620,"33.845706, -118.012204",33.845706,-118.012204,Female,No,No,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),49,19.45,921.3,18.802040816326528,34,No,0,4170,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
4879-GZLFH,1,United States,California,Buena Park,90621,"33.874224, -117.993368",33.874224,-117.993368,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,42,92.15,3875.4,92.27142857142857,33,No,0,5697,Medium Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,1,0,1
8314-HTWVE,1,United States,California,Cypress,90630,"33.818477, -118.038307",33.818477,-118.038307,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,7,19.85,144.15,20.592857142857145,60,No,0,3973,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
9402-ROUMJ,1,United States,California,La Habra,90631,"33.940619, -117.9513",33.940619,-117.9513,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),67,100.25,6689.0,99.83582089552239,64,No,0,5588,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
2507-QZPQS,1,United States,California,La Mirada,90638,"33.902045, -118.008961",33.902045,-118.008961,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,15,95.7,1451.1,96.74,23,No,0,4999,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,1,0,1
7159-NOKYQ,1,United States,California,Montebello,90640,"34.015217, -118.109962",34.015217,-118.109962,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,67,93.15,6368.2,95.04776119402985,59,No,0,4001,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,1,0,1
5707-ZMDJP,1,United States,California,Norwalk,90650,"33.905963, -118.08263",33.905963,-118.08263,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,53,69.7,3729.6,70.36981132075472,27,No,0,4590,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,0,2
8779-YIQQA,1,United States,California,Pico Rivera,90660,"33.989524, -118.089299",33.989524,-118.089299,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,21,19.8,350.1,16.67142857142857,47,No,0,3243,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
7136-IHZJA,1,United States,California,Santa Fe Springs,90670,"33.933565, -118.062611",33.933565,-118.062611,Female,No,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,40,71.35,2847.2,71.17999999999999,43,No,0,5807,Medium Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,0,2
8966-OIQHG,1,United States,California,Stanton,90680,"33.801869, -117.995068",33.801869,-117.995068,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),22,20.75,452.35,20.561363636363637,59,No,0,2258,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
7074-STDCN,1,United States,California,Artesia,90701,"33.867593, -118.080637",33.867593,-118.080637,Male,No,No,No,No,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,39,40.6,1494.5,38.32051282051282,58,No,0,4436,Medium Term,No,Few,,Not Applicable,Not Applicable,Yes,1,0,1
8739-QOTTN,1,United States,California,Avalon,90704,"33.391181, -118.421305",33.391181,-118.421305,Female,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,2,20.35,41.85,20.925,74,No,0,5761,Short Term,Yes,Few,,Not Applicable,Not Applicable,No,0,0,0
1399-OUPJN,1,United States,California,Bellflower,90706,"33.887676, -118.127289",33.887676,-118.127289,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),57,19.75,1272.05,22.316666666666666,80,No,0,4235,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
0277-BKSQP,1,United States,California,Harbor City,90710,"33.798266, -118.300237",33.798266,-118.300237,Male,No,Yes,Yes,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,8,54.4,475.1,59.3875,62,No,0,4854,Short Term,No,Few,,Not Applicable,Not Applicable,Yes,1,0,0
5774-XZTQC,1,United States,California,Lakewood,90715,"33.841027, -118.078097",33.841027,-118.078097,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,7,20.45,150.75,21.535714285714285,75,No,0,4484,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
2676-SSLTO,1,United States,California,Hawaiian Gardens,90716,"33.830431, -118.074071",33.830431,-118.074071,Male,No,No,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),49,66.15,3199.0,65.28571428571429,33,No,0,6138,Long Term,Yes,Few,,Not Applicable,Not Applicable,Yes,0,1,1
6266-QHOJZ,1,United States,California,Lomita,90717,"33.794209, -118.317354",33.794209,-118.317354,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,65,89.85,5844.65,89.9176923076923,77,No,0,6421,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,No,1,0,2
7269-JISCY,1,United States,California,Los Alamitos,90720,"33.79499, -118.065591",33.79499,-118.065591,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),55,45.05,2462.6,44.77454545454545,39,No,0,4055,Long Term,No,Few,,Not Applicable,Not Applicable,No,0,1,0
0363-SVHYR,1,United States,California,Paramount,90723,"33.897122, -118.164432",33.897122,-118.164432,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),71,86.85,6263.8,88.22253521126761,60,No,0,6452,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
8547-NSBBO,1,United States,California,San Pedro,90731,"33.736387, -118.284363",33.736387,-118.284363,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,35,96.75,3403.4,97.24000000000001,37,No,0,5154,Medium Term,No,Multiple,,Not Applicable,Not Applicable,No,0,0,3
6591-QGOYB,1,United States,California,Surfside,90743,"33.728273, -118.085304",33.728273,-118.085304,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),17,106.65,1672.1,98.35882352941177,25,No,0,2754,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
9070-BCKQP,1,United States,California,Wilmington,90744,"33.782068, -118.262263",33.782068,-118.262263,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72,110.15,7881.2,109.46111111111111,21,No,0,4498,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
6421-SZVEM,1,United States,California,Carson,90745,"33.822295, -118.26411",33.822295,-118.26411,Female,No,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),28,82.85,2320.8,82.88571428571429,75,No,0,5802,Medium Term,Yes,Few,,Not Applicable,Not Applicable,Yes,0,1,1
1328-EUZHC,1,United States,California,Carson,90746,"33.859171, -118.252272",33.859171,-118.252272,Female,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,18,20.1,370.5,20.583333333333332,30,No,0,4329,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,0,0
8878-RYUKI,1,United States,California,Long Beach,90803,"33.760458, -118.129725",33.760458,-118.129725,Female,No,No,No,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,52,59.45,3043.7,58.5326923076923,40,No,0,6107,Long Term,Yes,Few,,Not Applicable,Not Applicable,Yes,1,0,1
9633-DENPU,1,United States,California,Long Beach,90804,"33.783047, -118.1486",33.783047,-118.1486,Female,No,Yes,No,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),47,58.6,2723.4,57.94468085106383,33,No,0,2613,Medium Term,No,Few,,Not Applicable,Not Applicable,Yes,0,1,0
7811-JIVPF,1,United States,California,Long Beach,90805,"33.864622, -118.179626",33.864622,-118.179626,Female,No,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),23,49.7,1081.25,47.01086956521739,47,No,0,4790,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,1
7113-HIPFI,1,United States,California,Long Beach,90806,"33.802664, -118.179971",33.802664,-118.179971,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,66,65.85,4097.05,62.07651515151515,53,No,0,5500,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,No,0,0,3
8541-QVFKM,1,United States,California,Long Beach,90807,"33.830099, -118.182239",33.830099,-118.182239,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,8,73.5,632.2,79.025,61,No,0,5777,Short Term,Yes,Few,,Not Applicable,Not Applicable,No,1,0,0
9258-CNWAC,1,United States,California,Long Beach,90813,"33.781086, -118.199049",33.781086,-118.199049,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),71,113.65,8166.8,115.02535211267606,27,No,0,6208,Long Term,Yes,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
5371-VYLSX,1,United States,California,Long Beach,90814,"33.771612, -118.143866",33.771612,-118.143866,Female,Yes,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50,83.4,4113.7,82.274,68,No,0,4977,Long Term,No,Few,,Not Applicable,Not Applicable,No,1,0,1
6374-AFWOX,1,United States,California,Long Beach,90815,"33.797638, -118.11662",33.797638,-118.11662,Male,No,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,46,65.65,3047.15,66.24239130434783,79,No,0,2680,Medium Term,No,Multiple,,Not Applicable,Not Applicable,No,0,0,3
5317-FLPJF,1,United States,California,Altadena,91001,"34.196837, -118.142236",34.196837,-118.142236,Female,No,No,No,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),66,61.35,4193.4,63.53636363636363,67,No,0,4824,Long Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,3
7621-VPNET,1,United States,California,Arcadia,91006,"34.137319, -118.029837",34.137319,-118.029837,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),42,85.9,3729.75,88.80357142857143,25,No,0,2219,Medium Term,No,Few,,Not Applicable,Not Applicable,No,0,1,2
6034-YMTOB,1,United States,California,Arcadia,91007,"34.128284, -118.047732",34.128284,-118.047732,Female,No,No,No,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,5,75.65,399.45,79.89,40,No,0,2296,Short Term,No,Few,,Not Applicable,Not Applicable,No,0,0,1
4903-CNOZC,1,United States,California,La Canada Flintridge,91011,"34.234912, -118.153729",34.234912,-118.153729,Male,No,No,No,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),29,70.9,1964.6,67.7448275862069,29,No,0,2064,Medium Term,No,Multiple,,Not Applicable,Not Applicable,Yes,0,1,1
